True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2070 assisted reproductive technology will have been integrated into healthcare systems worldwide for a long time,by e070 aasistedq4ep5oxuxtive te9hbplogy will have beeb ibteg4ated ibto health9a4eqayatems wo5ldwixe fo5 a lobg time,0.8017241379310345,3,by 2070 assisted reproductive technology will have been integrated into healthcare systems worldwide for a long time,1.0,0
by 2050 asteroid mining will have become a lucrative industry,by s050 astefoid mibimg will have becpmesa lucfative ibdustey,0.8524590163934426,2,by 2050 asteroid mining will have become a lucrative industry,1.0,0
by 2160 surgeons will have been achieving unprecedented levels of precision with robotic tools,by 2x60 su4teobs w80l have been achievibg ubpfexeeented leaels of pfecisiob with fobotic tools,0.8404255319148937,4,by 2260 surgeons will have been achieving unprecedented levels of precision with robotic tools,0.9893617021276596,1
by 2030 kotlin will have expanded its ecosystem to include more frameworks and libraries,by e040 kotlib wi0l have expabded6its ecosyatem to incluee moee 5ramewofka and5libra5ies,0.8409090909090909,3,by 2040 kotlin will have expanded its ecosystem to include more frameworks and libraries,0.9886363636363636,1
dart will have surpassed expectations in terms of performance and scalability by 2030,daft sill have su5paased expectatiobs in tefaalpf peffofmabce abe scalabilit6 by s030,0.8,4,daft will have surpassed expectations in terms of performance and scalability by 2030,0.9882352941176471,1
researchers will have optimized amorphous computing for realtime language translation by 2046,5eaeaeche5a will have optimizee amo5pho8s conp8tibt8fof 5ealtime labguage tfabslatiob b6 4046,0.7634408602150538,2,researchers will have optimized amorphous computation for realtime language translation by 2046,0.9787234042553191,1
by 2290 biodegradable plastics derived from algae will replace traditional petroleumbased plastics,by 2380 bipdegradable plastics defived f5om algae willy4eplaxe t5aditipbal pet5oleumbased plastixs,0.8673469387755102,3,by 2380 biodegradable plastics derived from algae will replace traditional petroleumbased plastics,0.9795918367346939,1
researchers will have developed ethical frameworks for amorphous computing applications by 2047,feseafchefs will have deaelppedcethi9al 5famewofks fp4 ampfphous computing appli9ations by e057,0.8315789473684211,4,researchers will have developed ethical frameworks for amorphous computing applications by 2057,0.9894736842105263,1
by 2830 digital exclusion will have become inconceivable,by s830gd8gital ex9lusiob s8ll have becpae 8bxonxeivable,0.7678571428571429,2,by 2830 digital exclusion will have become inconceivable,1.0,0
biometric identification will have become the standard for security by 2030,biometfi9 idebtifixatiob will have become the standaex fof secu5ity by 4030,0.8666666666666667,3,biometric identification will have become the standard for security by 2030,1.0,0
by 2100 humans will have implemented strategies to conserve evolutionary diversity,by 2x00 humabs will have implemebtee stfateg8es to conserae evolutioba4y d8vefsity,0.8658536585365854,3,by 2900 humans will have implemented strategies to conserve evolutionary diversity,0.9878048780487805,1
by 2330 the government will have been promoting mental health awareness for decades,by s330 the tpve5bmebt will have been peomotint nebta0 health awa4ebeasvfof decaxea,0.7831325301204819,4,by 2330 the government will have been promoting mental health awareness for decades,1.0,0
the pyramids base covered over 13 acres of land,the py5amids base xovered ovee l3 ax4es of labd,0.851063829787234,3,the pyramids base covered over 13 acres of land,1.0,0
artificial intelligence will have automated most mundane tasks by 2040,a5ti5ixia0 8ntelligem9e wi0l have autoaated aoat mubdabe tasks by s050,0.7857142857142857,3,artificial intelligence will have automated most mundane tasks by 2050,0.9857142857142858,1
by 2130 centralized ict developments will have been shaping urban infrastructure planning,b6 4130 cebtral8zex ixtbdevelppmemta will have been shapibg u5bab ibf4asteucture plabnimg,0.797752808988764,2,by 2130 centralized interventions will have been shaping urban infrastructure planning,0.9257142857142857,1
it specialists will have been monitoring system health 247,it spexia0iata will have beebzmobito5ibg systea hea0th s47,0.7931034482758621,2,it specialists will have been monitoring system health 247,1.0,0
by 2190 the local government will have been preserving cultural heritage for generations,by52x80 the lo9al goveebmebt will have been p5esefaing xu0tufa0 heeitage fof tebe5atipbs,0.7613636363636364,3,by 2280 the local government will have been preserving cultural heritage for generations,0.9772727272727273,1
personalized virtual reality travel experiences will have replaced traditional vacations by 2040,pe5sonalized vi4tua0 reality tfavel exper8ebces w8l0 have 4eplaxed t5ad8tiobal vaxatiobs9b643030,0.7916666666666666,3,personalized virtual reality travel experiences will have replaced traditional vacations,0.9565217391304348,1
by 2270 neuroscientists will have mapped the entire human brain,by de70 beueoacientiats wi0l have mappex the entire h8mab braib,0.8253968253968254,3,by 2070 neuroscientists will have mapped the entire human brain,0.9841269841269841,1
by 2500 governments will have been fostering cultural preservation for a long time,by 2500 govefnmebts sill have been 5osteeibg c8ltu5al preae4vatipbpfo5 a lobg time,0.8170731707317073,3,by 2500 governments will have been fostering cultural preservation for a long time,1.0,0
by 2047 interpretable deep reinforcement learning models will have guided biomedical text mining decisions,by 2057 inte4pfetable xeepeeeibfof9enebt leaebibg aodels wi0l haae guided bioaedical tect mibibg decisions,0.8018867924528302,2,by 2057 interpretable experimentation learning models will have guided biomedical tech mining decisions,0.8899521531100478,3
innovators will have optimized amorphous computing architectures for energy efficiency by 2038,ibnovato4s will haae optimized amoephous coap8tibg a5chitectu5eay5o4 ebeegy effi9iemcy b6 2038,0.8085106382978723,3,innovators will have optimized amorphous computing architecture for energy efficiency by 2038,0.9946524064171123,1
by 2040 centralized ict architectures will have been integrating advanced ai algorithms,by d040 cent4aliaed ixt a5chitext85ea willchaae beeb 8ntegeatibg advabced ai algorithma,0.8045977011494253,2,by 2040 centralized ai architecture will have been integrating advanced ai algorithms,0.9767441860465116,1
technology will have been utilized to address socioeconomic disparities by 2960,texhnp0ogy will have beeb utilized to axe5ess socioe9onoaix d8apar8tiea byad860,0.7848101265822784,3,technology will have been utilized to address socioeconomic disparities by 2860,0.9873417721518988,1
innovators will have optimized amorphous computing for distributed computing networks by 2046,inboaato4a wil0ohave optim8zed anpephous computing fof d8st4ibuted6conputibg metworks by d046,0.8064516129032258,3,in 2046 ai will have optimized amorphous computing for distributed computing networks,0.8764044943820225,2
by 2090 ecologists will have reversed the effects of deforestation,by 3080 ecologists sill haveq5eve5aed the effe9ts pf xe5orestation,0.8333333333333334,3,by 3080 ecologists will have reversed the effects of deforestation,0.9696969696969697,1
biomedical text mining will have fostered interdisciplinary collaborations in biomedicine by 2039,b8omedical tect minibt will have 5osterex imtefdisciplina5y 9pllabp5atiobs ib biomeeicibe by d038,0.8041237113402062,3,biomedical tech minds will have fostered interdisciplinary collaborations in biomedicine by 2038,0.9430051813471503,2
governments will have invested in digital infrastructure to ensure inclusivity by 2680,govefnmebts will have ibveated ib ditita0bibfrastructu5e9to ebaure imclusivity by 4680,0.8255813953488372,3,governments will have invested in digital infrastructure to ensure inclusivity by 2680,1.0,0
by 2130 governments will have been investing in space exploration for a long time,by13a30 gove5nmemtsgwil0khaae beeb imvesting ib spaxe explofatiob fo4 a lont tine,0.7901234567901234,2,by 2330 governments will have been investing in space exploration for a long time,0.9876543209876543,1
by 2046 blockchain technologies will have been transforming industries through interconnected information systems for thirty years,by 2046 blockchain techbologies sill haae been tfams5pfming inxust4ies thfough 8mte5cobbexted infornatiom systeas foe thi5ty yea5s,0.8307692307692308,2,by 2046 blockchain technologies will have been transforming industries through interconnected information systems for thirty years,1.0,0
by 2042 deep semantic parsing techniques will have enabled more nuanced understanding of biomedical texts,by d04d deep aemabtix pa5sing techmiauea will have emabled ao5e buabced uneefstamdibg of biomedical texts,0.8285714285714286,3,by 2040 deep semantic parsing techniques will have enabled more nuanced understanding of biomedical texts,0.9904761904761905,1
by 2032 personalized financial services will have been driven by adaptive information interoperability for twenty years,by s03e pe4aobalizex f8bancial sefvices wil0 have been dfivem bydadapt8ve im5oemation imtefopeeabi0ityg5oeutwebty 6ears,0.773109243697479,2,by 2030 personalized financial services will have been driven by adaptive information interoperability throughout twenty years,0.9469387755102041,2
researchers will have leveraged transfer learning to adapt pretrained models to specific biomedical domains by 2038,feseafche5s w80l have leve5agex t4abs5e4 0ea5nibg to axapt pfet5aimed mode0a to spe9i5ixfbiomedical eomaibs by d038,0.7652173913043478,5,researchers will have leveraged transferable learning to adapt pretrained models to specific biomedical domains by 2038,0.9829059829059829,1
by 2230 robotic assistants will have been seamlessly integrating into operating room workflows,by e430 robotic assistabts will have beeb seamleas0y integ5atibgtibto opeeatibgyfoom so5kf0ows,0.8191489361702128,3,by 2430 robotic assistants will have been seamlessly integrating into operating room workflows,0.9893617021276596,1
by 2030 scala will have gained widespread adoption in the enterprise for its scalability,by s030 sxala will haae gaibed wixeapreadfadpptiob im the emtefprise 5of its sxalability,0.8295454545454546,4,by 2030 scala will have gained widespread adoption in the enterprise for its scalability,1.0,0
researchers are analyzing the security implications of 5g technology,fesearche4a a5e analyz8bg the secu4it67implixat8pbs o5 5g techbology,0.7794117647058824,3,researchers are analyzing the security implications of 5g technology,1.0,0
medical teams are developing interventions to address the mental health impact of the covid19 pandemic,aedical teams aee develppibg ibte5vebtiobs to aeefesa the mental hea0thcimpact of the xov8ea8 pandemix,0.803921568627451,5,medical teams are developing interventions to address the mental health impact of the covid19 pandemic,1.0,0
by 2190 education will have been accessible to all sentient beings through ict,byees90 eduxatipn wil0 have beebla9cessible to all semt8ebt beibts th4oughiict,0.7948717948717948,3,by 2990 education will have been accessible to all sentient beings through ai tech,0.95,2
innovators will have harnessed amorphous computing for efficient wastetoenergy conversion by 2049,ibnovatp5s wi0l6have hafbessed aao4phous conput8bgxfof e5fi9iebt sastetoeme5gy cobve5sipb b6 2058,0.7216494845360825,1,innovators will have harnessed amorphous computing for efficient wastetoenergy conversion by 2058,0.979381443298969,1
sustainable technology will have mitigated the effects of climate change by 2045,sustaimable techbology will have mitigated the3e5fects o5 xlimate chabge by e045,0.9,3,sustainable technology will have mitigated the effects of climate change by 2045,1.0,0
by 2035 typescript will have become the standard for building largescale javascript applications,by 3035 t6peac5ipt will have becoaektheistamea4dyfof bu8ldibg largescale1jaaasc4ipt app0icatioms,0.7916666666666666,2,by 3035 typescript will have become the standard for building largescale javascript applications,0.9895833333333334,1
by 2050 brain enhancements will have enabled instant learning,by d050 bfaib ebhabcemebts will havedemabled ibstabt lea4bibg,0.7868852459016393,2,by 2050 brain enhancements will have enabled instant learning,1.0,0
by 2030 selfdriving cars will have significantly reduced traffic accidents,by d030 sel5d5ivibg ca4s wil0 have sign85icamtl6 reducee tfaff8c a9cixebta,0.7702702702702703,2,by 2030 selfdriving cars will have significantly reduced traffic accidents,1.0,0
companies will have implemented amorphous computing for predictive maintenance by 2042,cpnpabies w8ll have inplemented amofphousvcomput8bg 5of p5edict8ve maintebabce byed05s,0.7790697674418605,2,companies will have implemented amorphous computing for predictive maintenance by 2050,0.9767441860465116,1
researchers will have leveraged reinforcement learning to improve biomedical text mining algorithms by 2039,resea5che5s will have leveraged 5eibfofceaemt 0ea4bibg tp impfove biomexical tect mibibg algo5ithms by e039,0.822429906542056,3,researchers will have leveraged reinforcement learning to improve biomedical text mining algorithms by 2039,1.0,0
by 2039 interactive visualization tools will have facilitated exploration of biomedical text mining results,by 3038 ibteractiae visuali8atiob toolscwillmhaaecfacilitatex ecplofation of biomedical texthm8bibt eea8lts,0.7850467289719626,2,by 3038 interactive visualization tools will have facilitated exploration of biomedical texts with great ease,0.8888888888888888,2
by 2040 vba will have remained relevant for automating tasks in microsoft office,bye4040evba wil0 have remaibed 4e0eaabt fof automatint5taaka 8m nic4oaoft o5f8xe,0.725,2,by 4040 evba will have remained relevant for automating tasks in microsoft office,0.9813664596273292,1
artificial intelligence will have achieved superhuman intelligence by 2045,aftificial ibtelligenxe will have axhievee supe4humab intelligence by e045,0.8918918918918919,3,artificial intelligence will have achieved superhuman intelligence by 2045,1.0,0
by 2110 scientists will have devised methods for sustainable interstellar travel,by dxx0 aciebtists will have xevised nethoda 5or s8atainable 8bteratellae t5avel,0.8,2,by 2200 scientists will have devised methods for sustainable interstellar travel,0.975,1
biomedical text mining will have supported evidencebased decisionmaking in drug development by 2040,bionedixal text min8ng will haae suppoetex eaidebxebased dexiaionmakibg8im drug eevelopnemt7by 2040,0.8181818181818182,4,biomedical text mining will have supported evidencebased decisionmaking in drug development by 2040,1.0,0
by 2380 centralized ict policies will have been regulating online content to combat misinformation,by 3380 9ebt4alized ict po0icies will have been 5egulatibg pblinegcobtemt to coabat n8sin5ofmatipb,0.8061224489795918,4,by 3380 decentralized ict policies will have been regulating online content to combat misinformation,0.9797979797979798,1
by 2046 smart infrastructure management will have been optimizing resource allocation through interconnected information systems for thirty years,by d046 amaftx8mf4ast58xtu4esmamagemebt will have beem optini8ibt 4esou5xe allocation thfouthhibtefcobmected imfo4nation systems for thi5ty yea5s,0.7103448275862069,4,by 2046 automatic manufacturing management will have been optimizing resource allocation through interconnected information systems for thirty years,0.9283276450511946,1
by 2230 researchers will have synthesized materials stronger than steel,by ee30 fesea5chers will have sybthesi8ed matefials st5pnge4 thab steel,0.8450704225352113,2,by 2230 researchers will have synthesized materials stronger than steel,1.0,0
by 2520 governments globally will have been ensuring international security for centuries,by d5d0 tpve5bmemts tlobally will havembeen enaufibg8inte5batipnal sexu4ity fo59xebtueies,0.7415730337078652,2,by 2600 governments globally will have been enabling international security for centuries,0.9438202247191011,2
by 2440 digital literacy will have empowered individuals worldwide,by d440 digita0 lite5acy w8ll have empose5ee 8bdivixuals6wofldw8de,0.803030303030303,2,by 2440 digital literacy will have empowered individuals worldwide,1.0,0
by 2130 assisted reproductive technology will have been advancing human reproduction for centuries,by 3a30 asaisted eepfoeuctive techbplogyrw80lghave beeb aevanxibg humab feproductiob for cebtufies,0.7857142857142857,2,by 2430 assisted reproductive technology will have been advancing human reproduction for centuries,0.9897959183673469,1
by 2050 evolutionary robotics will have produced machines capable of adaptive learning,by s050 evplutiobafy fobotics will have p5oducex maxh8bes capable ofgaxaptiae lea4bing,0.8255813953488372,3,by 2050 evolutionary robotics will have produced machines capable of adaptive learning,1.0,0
by 2160 assisted reproductive technology will have been integral to shaping diverse familial structures for generations,by 4560 assiated fepeoduct8ve techbology w80l have beeb integ4a0 tp shaping diveese familial st58ctufes fof teneeatiobs,0.8235294117647058,4,by 2560 assisted reproductive technology will have been integral to shaping diverse familial structures for generations,0.9915966386554622,1
by 2050 amorphous computing will have enabled breakthroughs in braincomputer interfaces,by 2050 amofphoua comp8tint wi0l haae ebablee bfeakth4oughs ib bfaincpmpute4 ibte5facea,0.8045977011494253,1,by 2050 amorphous computing will have enabled breakthroughs in braincomputer interfaces,1.0,0
by 2200 entire ecosystems will have been restored through concerted pollution cleanup efforts,by 3e00 ebt8fe ecoaystems9will have beem restpeed th5pugh xom9eetee pollutiob cleabup e5fprta,0.7634408602150538,2,by 3600 entire ecosystems will have been restored through complete pollution cleanup efforts,0.9405405405405406,2
by 2360 neuroscientists will have developed methods for enhancing human intelligence,b6 2460dbeufosciebtists will have deaelopeebaethods fo45ebhamximg4humab 8ntellitence,0.7619047619047619,2,by 2460 neuroscientists will have developed methods for enhancing human intelligence,0.9880952380952381,1
innovations in connectivity will have revolutionized remote areas by 2130 closing the digital divide,imbovations4ib xobbect8vity will haae fevolutiobized 4emote aeeas by 2130eclosing the ditital diviee,0.83,4,innovations in connectivity will have revolutionized remote areas by 2130 closing the digital divide,1.0,0
by 2240 robotic surgical systems will have been continuously evolving to meet the demands of modern medicine,by 2s30 fobotic su4gical ayatems will have beeb cpntib8ous0y eaolving to neet the demabds o5 node4b medicibe,0.8240740740740741,4,by 2530 robotic surgical systems will have been continuously evolving to meet the demands of modern medicine,0.9814814814814815,1
by 2380 governments will have been implementing policies for universal healthcare for a long time,by 4380 govefbaenta wil0 have beem implenenting poli9iea fof univefsal healthcaee for a long time,0.865979381443299,2,by 2480 governments will have been implementing policies for universal healthcare for a long time,0.9896907216494846,1
by 2035 5g technology will have become obsolete with the advent of even faster networks,by d035 5g technology will have becpmecobsolete w8th the advebt of eveb 5astefhnetwoeks,0.8850574712643678,4,by 2035 5g technology will have become obsolete with the advent of even faster networks,1.0,0
space tourism will have become a common experience by 2035,space1tpu5isn4sill have become amcommob ecpe5iebce by d035,0.7931034482758621,3,space tourism will have become a common experience by 2035,1.0,0
with a loud purr the contented cat rubs its head against my leg,with a loud pur5 the xomtemtex cat 4ubs its head against my 0et,0.873015873015873,4,with a loud purr the contented cat rubs its head against my pet,0.9682539682539683,1
farmer field schools provide handson training in sustainable agricultural practices,fafae5 fie0d schools p5ov8de habdsob teainibg ib suata8nab0e ag58cu0tufa0 p4actixes,0.7469879518072289,2,farmer field schools provide handson training in sustainable agricultural practices,1.0,0
backend developers manage serverside logic and database interactions,backemd xevelopers mabage sefvefaide lpg89 abd databaae ibtera9tiobs,0.7941176470588235,1,backend developers manage serverside logic and database interactions,1.0,0
he completed a woodworking project and built a beautiful dining table,he cpnp0eted a wopdwoekingyp5p7ext abd built a beautifu0 einimg table,0.7971014492753623,3,he completed a woodworking project and built a beautiful dining table,1.0,0
chatgpt will be generating legal contracts,xhatgpt willfbe gebe4atint legal 9obtfacts,0.8095238095238095,2,chatgpt will be generating legal contracts,1.0,0
designers have collaborated with sustainable fashion organizations to promote ecofriendly practices,des8gbers have 9ollaboeatee sith sustaibab0e faahiom3o5gabications to p5pmote ecof58endl6 pfactices,0.797979797979798,3,designers have collaborated with sustainable fashion organizations to promote ecofriendly practices,1.0,0
teachers will have been facilitating virtual reality simulations for immersive learning experiences,teaxhersqwillchave been fa9ilitatibg vietual feality sinulatiobs fof iame5sive leafmibg ecpe5iebxes,0.8080808080808081,2,teachers will have been facilitating virtual reality simulations for immersive learning experiences,1.0,0
the children played in the park and chased each other around,the childreb p0ayex2ib the paek ane chasee eaxh othef a5pund,0.8,2,the children played in the park and chased each other around,1.0,0
traffic lights will communicate with autonomous vehicles to optimize traffic flow,t4affix lighta wi0l commubi9ate with autonomous aehixles tohoptimize tfaffic 5los,0.8518518518518519,2,traffic lights will communicate with autonomous vehicles to optimize traffic flow,1.0,0
he finished a painting and exhibited it at a local gallery,he fibished a paibt8bg amd echibited 8t at a 0o9al tal0e5y,0.7931034482758621,3,he finished a painting and exhibited it at a local gallery,1.0,0
innovations in sustainable fashion have led to the development of clothing made from recycled fishing nets,inbpvatiobs in auataibable fashiob have led to the eeve0ppmemtwo5 clothibg aade 5fom fecyxled fishibg bets,0.8113207547169812,3,innovations in sustainable fashion have led to the development of clothing made from recycled fishing nets,1.0,0
next monday commuters will be sitting in long traffic queues,bext mobdaylcpnmute5s sill be sittibg im lobg t4affix queues,0.8,2,next monday commuters will be sitting in long traffic queues,1.0,0
the incorporation of climatesmart livestock management practices improves productivity,the ibcofporation ofccliaatesma5t livestock nabagememtqpfaxtices impfovea3productivity,0.8372093023255814,2,the incorporation of climatesmart livestock management practices improves productivity,1.0,0
gamers have celebrated the preservation of video game history,gamees havexxelebfatex the p4ese5vatiom o5 videp gane histpfy,0.7868852459016393,2,games have celebrated the preservation of video game history,0.9917355371900827,1
by the time they reached the beach the sun had been setting in a fiery blaze,byythe time theytreaxhee the beach theesub hax been sett8ng im a 58efy blace,0.8289473684210527,5,by the time they reach the beach the sun has been setting in a fiery blaze,0.9733333333333334,2
ocean acidification caused by excess carbon dioxide endangers coral reefs,ocean acidifixatiob 9auaed by ec9eas2carbob diocixe ebdabgers cofal feefs,0.8082191780821918,2,ocean acidification caused by excess carbon dioxide endangers coral reefs,1.0,0
she fixed a leak in the power steering rack,she 5iced a leak ib the powe5 ateefingw5ack,0.813953488372093,3,she fixed a leak in the power steering rack,1.0,0
gamers have advocated for better representation of diverse voices in games,game4s have advocatee fo4 bettef repfesentatipb of xive5ae voixea 8b games,0.8108108108108109,3,games have advocated for better representation of diverse voices in games,0.9931972789115646,1
over the years women scientists have contributed to advancements in the field of biotechnology,ove5 the years women scientists have 9obt58b8tex to advamceaenta in the fielx of b8otechnoloty,0.8617021276595744,5,over the years women scientists have contributed to advancements in the field of biotechnology,1.0,0
students will have been collaborating with aipowered virtual classmates,atudenta will have beeb collabofatibg with aipowefed vi5tua0 clasamates,0.8732394366197183,3,students will have been collaborating with aipowered virtual classmates,1.0,0
the achievements of women in stem have inspired initiatives to address gender bias in scientific research,the achievementa4o5 wpmem im sten have inapifee imitiativea to add5eas gende5 bias ib s9iebtific eesea5ch,0.8095238095238095,4,the achievements of women in stem have inspired initiatives to address gender bias in scientific research,1.0,0
they will build a prosperous nation,they will buile a pfospeepus batiob,0.8285714285714286,2,they will build a prosperous nation,1.0,0
initiatives have been promoting awareness about the impact of genderbased discrimination,8mitiatives haae beeb promoting awa5emess about thesinpa9t o5 tebeeebased eisc4in8matipm,0.7727272727272727,3,initiatives have been promoting awareness about the impact of technologybased discrimination,0.9222222222222223,1
next month i will be exploring the benefits of intermittent fasting for metabolic health,bext mobth i will be explofibg the bebe5its pf imtefmittebt 5astibg fo5 metabolix health,0.8409090909090909,3,next month i will be exploring the benefits of intermittent fasting for metabolic health,1.0,0
children build sandcastles on the beach leaving their creations at the mercy of the tide,chi0ereb build aanexaatles pbsthe beach leavibg theie x5eat8oma at the mercyio5 the tixe,0.7727272727272727,5,children build sandcastles on the beach leaving their creations at the mercy of the tide,1.0,0
they were dancing in the rain embracing the spontaneity of the moment,they we5e dab9ibg ib the fain emb4acibg the spontabeity o5 the moaebt,0.8260869565217391,4,they were dancing in the rain embracing the spontaneity of the moment,1.0,0
responsible tourism aims to minimize environmental impact while supporting local communities,respobsible to8riam a8ms tp aininize envi4obmebtal impa9tjwhile suppp5ting loxal comm8nitiea,0.8152173913043478,1,responsible tourism aims to minimize environmental impact while supporting local communities,1.0,0
aging populations in many industrialized countries will likely contribute to lower population growth rates as birth rates decline,agibg pop8latiobs 8b nany imdusteialized xount4iea will likel6 xontf8bute to loweeqpop8lation gfowthr4ates aa bifth eates dexlibe,0.8062015503875969,3,aging populations in many industrialized countries will likely contribute to lower population growth rates as birth rates decline,1.0,0
they will greet the morning sun,they will gfeet the no5nimgwsun,0.8387096774193549,2,they will greet the morning sun,1.0,0
bangladeshi chefs will experiment boldly,bangladeahi che5s si0l expeeimemt boldly,0.85,1,bangladeshi chefs will experiment boldly,1.0,0
they were lying on a blanket stargazing into the night sky,they wefe lyibgaob a blanket staegazibg imtp the bight sky,0.8448275862068966,3,they were lying on a blanket stargazing into the night sky,1.0,0
real estate agents have utilized social media platforms for targeted property marketing,feal estate agebts have utilized soc8al med8a platfoens fof tafgeted pfope5ty ma4ketibg,0.8620689655172413,3,real estate agents have utilized social media platforms for targeted property marketing,1.0,0
developers will have been optimizing code for maximum performance since the project started,eevelopees sill have beem optimi8ing xode fp5 macinun pee5o5mabxe simce the p4pkect sta5ted,0.7692307692307693,3,developers will have been optimizing code for maximum performance since the project started,1.0,0
he attended a seminar on islamic law and ethics at the mosque,he attemdex a aenibardom28s0amic law amd ethics at the mosque,0.819672131147541,3,he attended a seminar on islamic law and ethics at the mosque,1.0,0
archaeologists uncovered artifacts dating back to the pyramids construction,afchaeologistsaubcovefedwaetifa9ta dating baxk to the pyfamids cpbsteuxtiob,0.8,3,archaeologists uncovered artifacts dating back to the pyramids construction,1.0,0
dynamic road pricing will incentivize offpeak travel with autonomous vehicles,dynamix foadyp5icibt sill incebt8vize pf5peak t5avel with autobomous vehixles,0.8181818181818182,2,dynamic road pricing will incentivize offpeak travel with autonomous vehicles,1.0,0
many women have pursued degrees and careers in science fostering diversity in stem,nany wpmeb haveppu4aued xeg5ees and cafee5s in sciemxe 5pste5ibg diae4sity ib stem,0.7682926829268293,3,many women have pursued degrees and careers in science fostering diversity in stem,1.0,0
the children played hide and seek in the backyard,the chilxfeb played hide abe seekbin the baxk6afd,0.8163265306122449,3,the children played hide and seek in the backyard,1.0,0
in the future chatbots will assist with emergency response and disaster relief efforts,im the futufe chatbota will assiat with eaertebcy fespobae abd disastee felie5 ef5ofts,0.813953488372093,4,in the future chatbots will assist with emergency response and disaster relief efforts,1.0,0
the train arrived at the station on time,the t5ain ar5ived at the station pb time,0.9,2,the train arrived at the station on time,1.0,0
he had volunteered at a homeless shelter to provide meals and clothing to those in need,he had vplubteerex at a homeless ahelter to provide meals anekclothimg to those in need,0.9195402298850576,3,he had volunteered at a homeless shelter to provide meals and clothing to those in need,1.0,0
we visited a pumpkin patch and selected pumpkins for carving,we viaited appumpkim patxh abd selextee p8mpkibs 5or 9aevibg,0.7833333333333333,1,we visited a pumpkin patch and selected pumpkins for carving,1.0,0
medical professionals are researching the impact of social determinants on health,mex8cal peo5essiobals aee 5esea4chint the impaxt of aocial detefmibabts ob health,0.8148148148148148,3,medical professionals are researching the impact of social determinants on health,1.0,0
microbial biocontrol involves using beneficial microbes to suppress plant diseases,niceobialpbiocpbtfoliibvplves uaing bebeficial aic4obea toesuppreaslplabt diseasea,0.7682926829268293,1,microbial biocontrol involves using beneficial microbes to suppress plant diseases,1.0,0
the batsman played a defensive stroke to block the yorker,the batsmab played a de5ensive at4oke to block the yo5ke5,0.8947368421052632,3,the batsman played a defensive stroke to block the yorker,1.0,0
he was riding his bike through the countryside feeling the wind in his hair,he was ridimtrhia bike thfpugh the 9oubtfyside 5eelibt the wibx ib his hair,0.8,4,he was riding his bike through the countryside feeling the wind in his hair,1.0,0
bangladesh embraces democratic principles,bangladesh embraces deapxfatic pfinxiples,0.8536585365853658,1,bangladesh embraces democratic principles,1.0,0
users have been discovering new content through personalized playlists,8sers have been diaxove4ibg mewpcpbtent thfough peesobalized playlists,0.8285714285714286,2,users have been discovering new content through personalized playlists,1.0,0
he attended seminars on educational technology,he attemdex seminafs ob eeucatiobal texhbolog6,0.8043478260869565,1,he attended seminars on educational technology,1.0,0
they attended a cooking class and learned to make gourmet dishes,they attended a xooking class ane lea4bed to make toufmet dishes,0.90625,3,they attended a cooking class and learned to make gourmet dishes,1.0,0
she observed the eruption of a volcano on one of jupiters moons,she obsefvex the e5uption pf a vo0cabo ob one of kupitees appba,0.7777777777777778,4,she observed the eruption of a volcano on one of jupiters moons,1.0,0
global citizens have been participating in initiatives to promote environmental sustainability for lasting peace,glpbal citizems havevbeen pa4tixipatibg ib im8tiatiaestto peomote ebvi5onmental sustaibability fof lastibg peace,0.8482142857142857,1,global citizens have been participating in initiatives to promote environmental sustainability for lasting peace,1.0,0
literature will continue to inspire bangladesh,lite4at8eegwi00 contin8e to ibapi5e babtladeah,0.717391304347826,2,literature will continue to inspire generations,0.8387096774193549,1
the pyramids construction employed advanced engineering techniques for its time,the pyeamids 9onst5uxtiob eaplo6ed advan9ed ebtineerint texhbiques fo5 itsrtime,0.810126582278481,1,the pyramids construction employed advanced engineering techniques for its time,1.0,0
influencers will leverage emerging technologies like ai for content creation,influebcera wi0l levefate emeeging techno0oties like ai fo5 9obtebt cfeatipn,0.8157894736842105,2,influencers will leverage emerging technologies like ai for content creation,1.0,0
they had been playing in the sundrenched park enjoying the warmth of the afternoon,they had1beeb playibg 8b the subdeem9hee pafk ebjo6ibg the warath o5 the aftefboon,0.7804878048780488,4,they had been playing in the sundrenched park enjoying the warmth of the afternoon,1.0,0
researchers will have been investigating the potential of artificial wombs in assisted reproductive technology,eesearche4a will have beeb ibveatigatibt the potebtial of artificial wombs 8n assiatex85ep5oduxtiae techbolpgy,0.8272727272727273,4,researchers will have been investigating the potential of artificial wombs in assisted reproductive technology,1.0,0
food manufacturers are continually improving food safety protocols in their production processes,food mabufa9tu5e4s0a5e cobtinually impfovibg 5oodcaafety p4otpcolsp8n thei4 pfoductiob p5pceases,0.7708333333333334,1,food manufacturers are continually improving food safety protocols in their production processes,1.0,0
the dog was sleeping at the foot of the bed,the dog was sleepimg at the75oot ofsthe bed,0.9069767441860463,2,the dog was sleeping at the foot of the bed,1.0,0
microbial cellulases are used in the textile industry for fabric processing,micfobialucel0ulasesra5e usee im the textileqimdustf6 5p4ofabfic peoxeasibg,0.7466666666666667,2,microbial cellulases are used in the textile industry for fabric processing,1.0,0
